,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
82,41,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
83,41,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
84,42,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
85,42,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
86,43,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
87,43,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
88,44,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
89,44,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
90,45,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
91,45,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
92,46,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
93,46,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
94,47,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
95,47,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
96,48,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
97,48,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
98,49,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
99,49,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
100,50,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
101,50,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
102,51,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
103,51,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
104,52,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
105,52,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
106,53,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
107,53,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
108,54,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
109,54,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
110,55,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
111,55,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
112,56,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
113,56,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
114,57,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
115,57,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
116,58,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
117,58,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
118,59,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
119,59,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
120,60,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
121,60,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
122,61,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
123,61,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
124,62,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
125,62,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
126,63,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
127,63,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
128,64,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
129,64,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
130,65,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
131,65,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
132,66,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
133,66,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
134,67,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
135,67,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
136,68,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
