,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
1066,266,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(2947, 1608, 90)","(2947.0, 1590.0, 90)"
1067,266,3,XM1_x3_x1_x1,-12544.682483196066,12121.0,179506.8465671842,"(2461, 1936, 270)","(2461.0, 1936.0, 270)"
1068,267,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(1940, 2639, 180)","(1940.0, 2639.0, 180)"
1069,267,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(1305, 3698, 180)","(1305.0, 3698.0, 180)"
1070,267,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(4209, 1777, 180)","(4209.0, 1777.0, 180)"
1071,267,3,XM2_x3_x1_x1,-16639.911064154854,16196.0,197057.0328790952,"(417, 2767, 0)","(417.0, 2767.0, 0)"
1072,268,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(4045, 923, 90)","(4045.0, 923.0, 90)"
1073,268,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(3377, 1455, 90)","(3377.0, 1455.0, 90)"
1074,268,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(3914, 482, 180)","(3914.0, 283.0, 180)"
1075,268,3,XM2_x3_x1_x1,-18079.760525513902,17530.0,302236.63541332044,"(498, 3063, 270)","(498.0, 3063.0, 270)"
1076,269,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2783, 2998, 270)","(2783.0, 2998.0, 270)"
1077,269,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(1308, 2110, 0)","(1308.0, 2110.0, 0)"
1078,269,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(1177, 1887, 270)","(1177.0, 1372.5, 270)"
1079,269,3,XM4_x3_x1_x1,-13687.584186291891,13082.5,366126.87250051973,"(1420, 1475, 180)","(1867.0, 1475.0, 180)"
1080,270,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(547, 863, 0)","(547.0, 863.0, 0)"
1081,270,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(278, 3958, 180)","(278.0, 3958.0, 180)"
1082,270,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(1620, 3365, 180)","(1620.0, 3365.0, 180)"
1083,270,3,XM1_x3_x1_x1,-16467.16890863382,16076.0,153013.11508177198,"(2866, 1736, 0)","(2866.0, 1736.0, 0)"
1084,271,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(1199, 3598, 180)","(1199.0, 3598.0, 180)"
1085,271,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(3382, 2094, 270)","(3382.0, 2094.0, 270)"
1086,271,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(4290, 2487, 270)","(4290.0, 2490.0, 270)"
1087,271,3,XM3_x3_x1_x1,-13306.74554512067,12934.0,138939.24140730512,"(1823, 1687, 90)","(1823.0, 1687.0, 90)"
1088,272,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(1982, 3279, 180)","(1982.0, 3279.0, 180)"
1089,272,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(548, 3123, 0)","(118.0, 3123.0, 0)"
1090,272,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(758, 2969, 90)","(758.0, 2969.0, 90)"
1091,272,3,XM4_x3_x1_x1,-11633.246611410534,11213.5,176187.2177906261,"(418, 2074, 180)","(418.0, 2041.5, 180)"
1092,273,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(3759, 1281, 270)","(3759.0, 1281.0, 270)"
1093,273,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(585, 2342, 90)","(585.0, 2342.0, 90)"
1094,273,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(966, 490, 180)","(966.0, 490.0, 180)"
1095,273,3,XM3_x3_x1_x1,-19007.044439428864,18580.0,182366.95324711138,"(281, 3959, 180)","(281.0, 3959.0, 180)"
1096,274,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(3692, 3144, 0)","(3692.0, 3144.0, 0)"
1097,274,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(3787, 560, 180)","(3787.0, 560.0, 180)"
1098,274,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(3614, 4007, 0)","(3614.0, 4323.0, 0)"
1099,274,3,XM1_x3_x1_x1,-21352.272863213304,20732.0,384738.42483882967,"(243, 2337, 0)","(243.0, 2337.0, 0)"
1100,275,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2798, 191, 0)","(2798.0, 191.0, 0)"
1101,275,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(979, 590, 270)","(979.0, 590.0, 270)"
1102,275,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(3083, 3297, 90)","(3083.0, 3297.0, 90)"
1103,275,3,XM4_x3_x1_x1,-16573.343353111577,16141.0,186920.774979761,"(1549, 4274, 180)","(1549.0, 4274.0, 180)"
1104,276,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(3474, 1181, 180)","(3474.0, 1181.0, 180)"
1105,276,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(1794, 1258, 180)","(1794.0, 1258.0, 180)"
1106,276,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(391, 4151, 180)","(391.0, 4151.0, 180)"
1107,276,3,XM1_x3_x1_x1,-22408.81058001498,21749.0,435350.00149970164,"(3894, 1823, 270)","(3894.0, 1918.5, 270)"
1108,277,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(1540, 4094, 270)","(1540.0, 4094.0, 270)"
1109,277,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(394, 4207, 90)","(394.0, 4207.0, 90)"
1110,277,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(1338, 1270, 180)","(1338.0, 1270.0, 180)"
1111,277,3,XM3_x3_x1_x1,-23911.37172587621,23018.0,798113.0405950396,"(516, 233, 180)","(516.0, 233.0, 180)"
1112,278,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(3121, 2255, 180)","(3121.0, 2590.5, 180)"
1113,278,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(3082, 1853, 90)","(3082.0, 1853.0, 90)"
1114,278,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(2360, 1581, 180)","(2360.0, 1581.0, 180)"
1115,278,3,XM4_x3_x1_x1,-11893.533801047712,11495.5,158430.9067764888,"(3420, 284, 90)","(3420.0, 284.0, 90)"
1116,279,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(1175, 1856, 0)","(1009.0, 1856.0, 0)"
1117,279,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(2525, 3824, 90)","(2525.0, 3824.0, 90)"
1118,279,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(3772, 117, 180)","(3772.0, 117.0, 180)"
1119,279,3,XM1_x3_x1_x1,-21429.83437368162,20792.0,406832.68824982725,"(1355, 1210, 0)","(1355.0, 1210.0, 0)"
1120,280,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(1429, 1289, 180)","(1429.0, 1289.0, 180)"
1121,280,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(1221, 4154, 0)","(1221.0, 4154.0, 0)"
1122,280,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(1207, 122, 270)","(1207.0, 122.0, 270)"
1123,280,3,XM2_x3_x1_x1,-23508.33530837489,22927.0,337950.7407633301,"(3715, 37, 90)","(3715.0, 37.0, 90)"
1124,281,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(1483, 1003, 180)","(1483.0, 1003.0, 180)"
1125,281,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(2280, 3079, 270)","(2280.0, 3079.0, 270)"
1126,281,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(2872, 3733, 90)","(2872.0, 3733.0, 90)"
1127,281,3,XM1_x3_x1_x1,-24941.976580085255,24065.0,769087.9220180316,"(248, 357, 180)","(248.0, 357.0, 180)"
1128,282,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(4278, 2860, 90)","(4278.0, 2860.0, 90)"
1129,282,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(2343, 3525, 180)","(2343.0, 3525.0, 180)"
1130,282,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(2487, 4160, 180)","(2487.0, 4509.0, 180)"
1131,282,3,XM4_x3_x1_x1,-10285.983413955686,10027.0,67072.40870414198,"(3451, 2069, 180)","(3451.0, 2069.0, 180)"
1132,283,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(306, 3126, 90)","(306.0, 3126.0, 90)"
1133,283,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(3929, 1384, 0)","(3929.0, 1384.0, 0)"
1134,283,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(2438, 3409, 180)","(2438.0, 3409.0, 180)"
1135,283,3,XM2_x3_x1_x1,-18277.51179384307,17779.0,248514.00860063737,"(2453, 3498, 180)","(2784.0, 3498.0, 180)"
1136,284,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(691, 1442, 270)","(691.0, 1442.0, 270)"
1137,284,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(4041, 2739, 90)","(4041.0, 2739.0, 90)"
1138,284,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(2132, 1575, 180)","(2132.0, 1575.0, 180)"
1139,284,3,XM2_x3_x1_x1,-20629.67358230544,19885.0,554538.7441836166,"(3866, 827, 270)","(3866.0, 827.0, 270)"
1140,285,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(2212, 3545, 180)","(2212.0, 4125.5, 180)"
1141,285,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(2126, 2346, 0)","(2126.0, 2346.0, 0)"
1142,285,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(2542, 3388, 270)","(2542.0, 3388.0, 270)"
1143,285,3,XM4_x3_x1_x1,-15472.856456490774,14810.5,438716.07545501454,"(3554, 1691, 0)","(3554.0, 1691.0, 0)"
1144,286,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(2677, 2763, 270)","(2677.0, 2763.0, 270)"
1145,286,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(2880, 1065, 0)","(2880.0, 1065.0, 0)"
1146,286,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(373, 2275, 90)","(373.0, 2275.0, 90)"
1147,286,3,XM2_x3_x1_x1,-18448.936109024467,17732.0,513997.38442314335,"(1597, 982, 270)","(1597.0, 982.0, 270)"
1148,287,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(2553, 2527, 0)","(2553.0, 2527.0, 0)"
1149,287,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(1158, 3218, 270)","(1158.0, 3218.0, 270)"
1150,287,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(2981, 3212, 270)","(2981.0, 3264.5, 270)"
1151,287,3,XM2_x3_x1_x1,-13853.464144592142,13516.5,113544.83474071436,"(3966, 1426, 0)","(3966.0, 1426.0, 0)"
1152,288,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(335, 4122, 180)","(335.0, 4122.0, 180)"
1153,288,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(2994, 3998, 270)","(2994.0, 3998.0, 270)"
1154,288,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(2409, 2776, 0)","(2409.0, 2776.0, 0)"
1155,288,3,XM1_x3_x1_x1,-14516.990570957014,14140.0,142121.89059049523,"(1293, 3390, 270)","(1293.0, 3390.0, 270)"
1156,289,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2822, 2588, 180)","(2822.0, 2588.0, 180)"
1157,289,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(3460, 694, 180)","(3460.0, 694.0, 180)"
1158,289,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(3034, 1609, 270)","(3034.0, 1609.0, 270)"
1159,289,3,XM3_x3_x1_x1,-12786.84223401891,12210.0,332746.96294792753,"(3436, 587, 180)","(3806.0, 587.0, 180)"
1160,290,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(191, 3892, 180)","(191.0, 3892.0, 180)"
1161,290,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(1110, 1080, 270)","(1110.0, 1080.0, 270)"
1162,290,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(1124, 718, 90)","(1124.0, 718.0, 90)"
1163,290,3,XM4_x3_x1_x1,-19875.636661699606,19288.0,345316.8461734554,"(3016, 1129, 0)","(3016.0, 1129.0, 0)"
1164,291,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(2368, 3805, 270)","(2368.0, 3805.0, 270)"
1165,291,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(4255, 4244, 270)","(4255.0, 4244.0, 270)"
1166,291,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(3737, 3014, 180)","(3737.0, 3014.0, 180)"
1167,291,3,XM2_x3_x1_x1,-12896.477132318856,12411.0,235688.04600454014,"(2540, 2984, 0)","(2540.0, 2984.0, 0)"
1168,292,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(3556, 3519, 0)","(3556.0, 3519.0, 0)"
1169,292,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(2224, 4099, 180)","(2224.0, 4099.0, 180)"
1170,292,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(3363, 2067, 270)","(3363.0, 2067.0, 270)"
1171,292,3,XM3_x3_x1_x1,-14497.37987392995,13898.0,359256.2332722822,"(3608, 2791, 0)","(3902.0, 2791.0, 0)"
1172,293,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(3158, 1105, 180)","(3158.0, 1105.0, 180)"
1173,293,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(4206, 3339, 0)","(4206.0, 3339.0, 0)"
1174,293,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(1948, 2105, 180)","(1948.0, 2105.0, 180)"
1175,293,3,XM1_x3_x1_x1,-15057.078542873247,14545.0,262224.4340711877,"(2486, 1923, 180)","(2486.0, 1923.0, 180)"
1176,294,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(663, 1088, 180)","(663.0, 1088.0, 180)"
1177,294,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(677, 2864, 0)","(677.0, 2864.0, 0)"
1178,294,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(3419, 395, 180)","(3419.0, 395.0, 180)"
1179,294,3,XM4_x3_x1_x1,-19192.964276147453,18616.0,332887.7759503547,"(57, 877, 0)","(57.0, 877.0, 0)"
1180,295,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(933, 800, 180)","(933.0, 800.0, 180)"
1181,295,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(2588, 4282, 180)","(2588.0, 4282.0, 180)"
1182,295,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(1908, 2713, 180)","(1908.0, 2713.0, 180)"
1183,295,3,XM3_x3_x1_x1,-18634.737224739827,17929.0,498065.0303834744,"(1760, 2131, 0)","(1612.0, 2131.0, 0)"
1184,296,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(2947, 3533, 270)","(2947.0, 3533.0, 270)"
1185,296,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(1052, 66, 0)","(1052.0, 66.0, 0)"
1186,296,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(1809, 2533, 90)","(1809.0, 2533.0, 90)"
1187,296,3,XM4_x3_x1_x1,-19046.965203009022,18561.0,236162.1785355995,"(3456, 1016, 0)","(3456.0, 1016.0, 0)"
1188,297,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(1803, 355, 270)","(1803.0, 355.0, 270)"
1189,297,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(1121, 706, 180)","(669.5, 706.0, 180)"
1190,297,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(2563, 2524, 270)","(2563.0, 2524.0, 270)"
1191,297,3,XM4_x3_x1_x1,-15069.187623973627,14487.5,338360.4918840832,"(1182, 374, 180)","(1015.5, 374.0, 180)"
1192,298,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(3498, 48, 180)","(3498.0, 48.0, 180)"
1193,298,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(1101, 510, 180)","(1101.0, 510.0, 180)"
1194,298,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(1532, 413, 180)","(1532.0, 413.0, 180)"
1195,298,3,XM4_x3_x1_x1,-25366.810803152504,24619.0,559220.9973115931,"(4192, 3823, 180)","(4192.0, 3823.0, 180)"
1196,299,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(1756, 3219, 180)","(1756.0, 3219.0, 180)"
1197,299,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(625, 3577, 180)","(625.0, 3577.0, 180)"
1198,299,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(3910, 86, 180)","(3910.0, 86.0, 180)"
1199,299,3,XM3_x3_x1_x1,-15333.85731369146,15062.0,73906.39900753666,"(3883, 2242, 90)","(3883.0, 2242.0, 90)"
1200,300,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(1843, 2787, 180)","(1843.0, 2787.0, 180)"
1201,300,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(3364, 905, 180)","(3364.0, 905.0, 180)"
1202,300,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(1850, 1500, 270)","(1850.0, 1500.0, 270)"
1203,300,3,XM1_x3_x1_x1,-13373.210334533787,12899.0,224875.44137864717,"(2237, 773, 180)","(2237.0, 773.0, 180)"
1204,301,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(1921, 656, 90)","(1921.0, 656.0, 90)"
1205,301,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(3277, 2834, 90)","(3277.0, 2834.0, 90)"
1206,301,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(2627, 3860, 180)","(2627.0, 3860.0, 180)"
1207,301,3,XM3_x3_x1_x1,-21081.959854399607,20319.0,582107.7394254709,"(1195, 1421, 0)","(1195.0, 1421.0, 0)"
1208,302,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(2299, 2044, 180)","(2299.0, 2044.0, 180)"
1209,302,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(3320, 206, 0)","(3320.0, 139.0, 0)"
1210,302,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(3276, 1123, 0)","(3276.0, 1123.0, 0)"
1211,302,3,XM4_x3_x1_x1,-10959.577815759103,10671.0,83277.15574829454,"(4105, 1566, 270)","(4105.0, 1566.0, 270)"
1212,303,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(972, 450, 90)","(972.0, 450.0, 90)"
1213,303,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(216, 2111, 0)","(216.0, 2111.0, 0)"
1214,303,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(1604, 1701, 0)","(1604.0, 1701.0, 0)"
1215,303,3,XM4_x3_x1_x1,-12678.016952726826,12228.0,202515.25774153863,"(1426, 5, 180)","(1662.0, 5.0, 180)"
1216,304,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(837, 2595, 0)","(837.0, 2595.0, 0)"
1217,304,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(3295, 890, 180)","(3295.0, 890.0, 180)"
1218,304,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(2240, 2136, 270)","(2240.0, 2136.0, 270)"
1219,304,3,XM1_x3_x1_x1,-11623.245680968774,11319.0,92565.43438815334,"(3624, 271, 180)","(3624.0, 271.0, 180)"
1220,305,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2390, 1238, 270)","(2390.0, 1238.0, 270)"
1221,305,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(2120, 1636, 270)","(2120.0, 1636.0, 270)"
1222,305,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(935, 4153, 180)","(935.0, 4153.0, 180)"
1223,305,3,XM3_x3_x1_x1,-22536.176363240706,21607.0,863368.7140052243,"(594, 3972, 180)","(589.0, 3972.0, 180)"
1224,306,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2031, 943, 180)","(1798.0, 943.0, 180)"
1225,306,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(210, 3532, 270)","(210.0, 3532.0, 270)"
1226,306,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(2144, 1380, 180)","(2144.0, 1380.0, 180)"
1227,306,3,XM2_x3_x1_x1,-17158.584660276585,16594.0,318755.8386196278,"(2231, 167, 180)","(2231.0, 167.0, 180)"
1228,307,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(991, 923, 180)","(991.0, 923.0, 180)"
1229,307,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(736, 3296, 180)","(736.0, 3296.0, 180)"
1230,307,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(537, 3625, 270)","(537.0, 3936.0, 270)"
1231,307,3,XM4_x3_x1_x1,-9434.137217708174,9142.0,85344.1539702729,"(1082, 2386, 180)","(1082.0, 2386.0, 180)"
1232,308,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2500, 374, 0)","(2500.0, 374.0, 0)"
1233,308,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(1038, 823, 90)","(1038.0, 823.0, 90)"
1234,308,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(514, 3731, 0)","(514.0, 3731.0, 0)"
1235,308,3,XM2_x3_x1_x1,-15224.839218956971,14837.0,150419.25976115323,"(2553, 3284, 270)","(2553.0, 3284.0, 270)"
1236,309,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(708, 4132, 180)","(708.0, 4132.0, 180)"
1237,309,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(25, 2458, 0)","(25.0, 2458.0, 0)"
1238,309,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(605, 304, 0)","(605.0, 304.0, 0)"
1239,309,3,XM1_x3_x1_x1,-20089.665105260927,19452.0,406616.786467428,"(1973, 1645, 270)","(1973.0, 1645.0, 270)"
1240,310,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(2726, 1179, 180)","(2726.0, 1179.0, 180)"
1241,310,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(401, 3864, 90)","(401.0, 3864.0, 90)"
1242,310,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(2643, 258, 180)","(2643.0, 97.5, 180)"
1243,310,3,XM2_x3_x1_x1,-23183.850517723662,22402.5,610508.6315470332,"(2600, 2556, 270)","(2600.0, 2556.0, 270)"
1244,311,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(1201, 2575, 180)","(1201.0, 2575.0, 180)"
1245,311,1,XM2_x3_x1_x1,0.0,0.0,0.0,"(2168, 1210, 270)","(2168.0, 1210.0, 270)"
1246,311,2,XM3_x3_x1_x1,0.0,0.0,0.0,"(268, 2104, 0)","(268.0, 2104.0, 0)"
1247,311,3,XM1_x3_x1_x1,-23698.546962884673,22878.0,673297.3182992616,"(4253, 319, 270)","(4253.0, 319.0, 270)"
1248,312,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(2375, 4059, 0)","(2375.0, 4059.0, 0)"
1249,312,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(406, 3919, 180)","(406.0, 3919.0, 180)"
1250,312,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(2267, 3189, 270)","(2267.0, 3189.0, 270)"
1251,312,3,XM4_x3_x1_x1,-22768.98194803824,22078.0,477456.05251471786,"(301, 87, 180)","(301.0, 87.0, 180)"
1252,313,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(370, 2371, 270)","(370.0, 2371.0, 270)"
1253,313,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(2100, 1021, 0)","(2100.0, 1021.0, 0)"
1254,313,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(2927, 3627, 0)","(3266.0, 3627.0, 0)"
1255,313,3,XM4_x3_x1_x1,-15352.725954781261,14887.0,216900.66495691738,"(2870, 2815, 180)","(2870.0, 2815.0, 180)"
1256,314,0,XM4_x3_x1_x1,0.0,0.0,0.0,"(3158, 437, 180)","(3158.0, 437.0, 180)"
1257,314,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(2657, 2932, 180)","(2657.0, 2932.0, 180)"
1258,314,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(1018, 2849, 270)","(1018.0, 2849.0, 270)"
1259,314,3,XM2_x3_x1_x1,-15987.241135207469,15537.0,202717.0798329093,"(3047, 3354, 180)","(3047.0, 3354.0, 180)"
1260,315,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(1200, 1821, 0)","(1200.0, 1821.0, 0)"
1261,315,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(3943, 2802, 0)","(3943.0, 2802.0, 0)"
1262,315,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(2626, 993, 270)","(2626.0, 993.0, 270)"
1263,315,3,XM2_x3_x1_x1,-18592.531712327756,17950.0,412847.00134683744,"(2481, 3083, 180)","(2481.0, 3083.0, 180)"
1264,316,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(2826, 2013, 270)","(2826.0, 2013.0, 270)"
1265,316,1,XM4_x3_x1_x1,0.0,0.0,0.0,"(1888, 1834, 180)","(1888.0, 1834.0, 180)"
1266,316,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(1274, 2873, 180)","(1274.0, 2873.0, 180)"
1267,316,3,XM3_x3_x1_x1,-14456.65453658819,13873.0,340652.61807997565,"(1147, 3728, 270)","(1147.0, 3728.0, 270)"
1268,317,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(473, 3989, 270)","(473.0, 3989.0, 270)"
1269,317,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(3469, 2416, 180)","(3469.0, 2416.0, 180)"
1270,317,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(357, 3068, 0)","(357.0, 3068.0, 0)"
1271,317,3,XM1_x3_x1_x1,-15999.51615175371,15557.0,195820.54456291287,"(1376, 1270, 180)","(1376.0, 1270.0, 180)"
1272,318,0,XM3_x3_x1_x1,0.0,0.0,0.0,"(2743, 256, 180)","(2743.0, 256.0, 180)"
1273,318,1,XM1_x3_x1_x1,0.0,0.0,0.0,"(3784, 3708, 270)","(3784.0, 3708.0, 270)"
1274,318,2,XM2_x3_x1_x1,0.0,0.0,0.0,"(3560, 822, 90)","(3560.0, 822.0, 90)"
1275,318,3,XM4_x3_x1_x1,-19790.56458197324,18970.0,673326.2331889229,"(3456, 2351, 270)","(3456.0, 2351.0, 270)"
1276,319,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(2148, 3558, 90)","(2148.0, 4007.5, 90)"
1277,319,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(3583, 2271, 180)","(3583.0, 2271.0, 180)"
1278,319,2,XM1_x3_x1_x1,0.0,0.0,0.0,"(2414, 2003, 90)","(2414.0, 2003.0, 90)"
1279,319,3,XM4_x3_x1_x1,-10849.902652378889,10514.5,112494.93922279438,"(1520, 3220, 0)","(1520.0, 3220.0, 0)"
1280,320,0,XM2_x3_x1_x1,0.0,0.0,0.0,"(3541, 3259, 0)","(3541.0, 3259.0, 0)"
1281,320,1,XM3_x3_x1_x1,0.0,0.0,0.0,"(3829, 1583, 90)","(3829.0, 1583.0, 90)"
1282,320,2,XM4_x3_x1_x1,0.0,0.0,0.0,"(3705, 4227, 270)","(3705.0, 4227.0, 270)"
1283,320,3,XM1_x3_x1_x1,-9422.077607348896,9156.0,70797.29313251292,"(4028, 1125, 180)","(4028.0, 943.0, 180)"
1284,321,0,XM1_x3_x1_x1,0.0,0.0,0.0,"(822, 179, 180)","(822.0, 179.0, 180)"
