,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
2436,812,0,XM5,0.0,0.0,0.0,"(873, 773, 0)","(873.0, 773.0, 0)"
2437,812,1,XDP_XM1_XM2,0.0,0.0,0.0,"(528, 472, 180)","(528.0, 472.0, 180)"
2438,812,2,XDL_XM3_XM4,-4083.1344810862547,3844.0,57185.300044392316,"(1237, 757, 270)","(1439.5, 757.0, 270)"
2439,813,0,XDP_XM1_XM2,0.0,0.0,0.0,"(751, 129, 90)","(751.0, 129.0, 90)"
2440,813,1,XDL_XM3_XM4,0.0,0.0,0.0,"(523, 146, 180)","(463.5, 146.0, 180)"
2441,813,2,XM5,-4049.1692615364605,3874.0,30684.27018722894,"(1144, 1103, 0)","(1144.0, 1103.0, 0)"
2442,814,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1358, 133, 180)","(1358.0, 133.0, 180)"
2443,814,1,XM5,0.0,0.0,0.0,"(217, 13, 0)","(217.0, 13.0, 0)"
2444,814,2,XDL_XM3_XM4,-7529.473710293256,7183.0,120044.03192437522,"(246, 662, 0)","(246.0, 662.0, 0)"
2445,815,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1212, 284, 0)","(1212.0, 284.0, 0)"
2446,815,1,XM5,0.0,0.0,0.0,"(1360, 1122, 0)","(1360.0, 1122.0, 0)"
2447,815,2,XDL_XM3_XM4,-5856.4233187179725,5581.0,75858.0044936218,"(691, 1137, 180)","(691.0, 1137.0, 180)"
2448,816,0,XDP_XM1_XM2,0.0,0.0,0.0,"(444, 721, 180)","(444.0, 721.0, 180)"
2449,816,1,XDL_XM3_XM4,0.0,0.0,0.0,"(410, 292, 90)","(410.0, 292.0, 90)"
2450,816,2,XM5,-4350.8739991827515,4109.0,58503.03148065746,"(909, 299, 270)","(918.0, 299.0, 270)"
2451,817,0,XM5,0.0,0.0,0.0,"(386, 568, 180)","(386.0, 568.0, 180)"
2452,817,1,XDP_XM1_XM2,0.0,0.0,0.0,"(436, 424, 180)","(436.0, 289.0, 180)"
2453,817,2,XDL_XM3_XM4,-4778.575391260887,4576.0,41036.78914450145,"(3, 1421, 270)","(3.0, 1421.0, 270)"
2454,818,0,XM5,0.0,0.0,0.0,"(266, 722, 180)","(266.0, 722.0, 180)"
2455,818,1,XDP_XM1_XM2,0.0,0.0,0.0,"(89, 177, 180)","(89.0, 177.0, 180)"
2456,818,2,XDL_XM3_XM4,-4739.926278306122,4475.0,70185.9329371328,"(916, 584, 0)","(916.0, 584.0, 0)"
2457,819,0,XM5,0.0,0.0,0.0,"(451, 556, 90)","(451.0, 556.0, 90)"
2458,819,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1019, 172, 90)","(1019.0, 172.0, 90)"
2459,819,2,XDP_XM1_XM2,-4670.001516938355,4442.0,51984.69172619091,"(405, 909, 180)","(405.0, 909.0, 180)"
2460,820,0,XDP_XM1_XM2,0.0,0.0,0.0,"(198, 1479, 0)","(198.0, 1479.0, 0)"
2461,820,1,XDL_XM3_XM4,0.0,0.0,0.0,"(840, 379, 0)","(840.0, 379.0, 0)"
2462,820,2,XM5,-7039.178506815553,6712.0,107045.77532205488,"(254, 206, 180)","(254.0, 206.0, 180)"
2463,821,0,XDP_XM1_XM2,0.0,0.0,0.0,"(999, 68, 90)","(999.0, 68.0, 90)"
2464,821,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1115, 904, 270)","(1115.0, 904.0, 270)"
2465,821,2,XM5,-5698.901591269733,5515.0,33819.795271540024,"(197, 934, 270)","(197.0, 934.0, 270)"
2466,822,0,XM5,0.0,0.0,0.0,"(941, 955, 90)","(941.0, 955.0, 90)"
2467,822,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1413, 902, 0)","(1413.0, 902.0, 0)"
2468,822,2,XDP_XM1_XM2,-5726.826167092757,5407.0,102288.77715724403,"(1429, 111, 180)","(1429.0, 111.0, 180)"
2469,823,0,XDL_XM3_XM4,0.0,0.0,0.0,"(678, 1483, 90)","(678.0, 1483.0, 90)"
2470,823,1,XDP_XM1_XM2,0.0,0.0,0.0,"(646, 170, 0)","(646.0, 170.0, 0)"
2471,823,2,XM5,-6552.45306003865,6302.0,62726.735282723625,"(1387, 617, 90)","(1387.0, 617.0, 90)"
2472,824,0,XDP_XM1_XM2,0.0,0.0,0.0,"(602, 15, 180)","(602.0, 15.0, 180)"
2473,824,1,XM5,0.0,0.0,0.0,"(1341, 1361, 180)","(1208.0, 1361.0, 180)"
2474,824,2,XDL_XM3_XM4,-9099.564242102784,8603.0,246576.04653511313,"(1554, 1044, 180)","(1554.0, 1044.0, 180)"
2475,825,0,XM5,0.0,0.0,0.0,"(623, 180, 180)","(623.0, 180.0, 180)"
2476,825,1,XDP_XM1_XM2,0.0,0.0,0.0,"(120, 286, 0)","(120.0, 286.0, 0)"
2477,825,2,XDL_XM3_XM4,-5194.145826210199,4959.0,55293.559584077084,"(842, 896, 180)","(842.0, 896.0, 180)"
2478,826,0,XDP_XM1_XM2,0.0,0.0,0.0,"(31, 382, 0)","(31.0, 382.0, 0)"
2479,826,1,XM5,0.0,0.0,0.0,"(505, 1173, 90)","(505.0, 1173.0, 90)"
2480,826,2,XDL_XM3_XM4,-6033.159951360899,5734.0,89496.67649825558,"(1006, 343, 270)","(1006.0, 343.0, 270)"
2481,827,0,XDP_XM1_XM2,0.0,0.0,0.0,"(90, 769, 180)","(90.0, 769.0, 180)"
2482,827,1,XDL_XM3_XM4,0.0,0.0,0.0,"(100, 243, 180)","(100.0, 243.0, 180)"
2483,827,2,XM5,-5986.384702861536,5742.0,59723.88299272164,"(1375, 1468, 90)","(1375.0, 1468.0, 90)"
2484,828,0,XDP_XM1_XM2,0.0,0.0,0.0,"(238, 1181, 180)","(238.0, 1181.0, 180)"
2485,828,1,XDL_XM3_XM4,0.0,0.0,0.0,"(456, 746, 90)","(456.0, 746.0, 90)"
2486,828,2,XM5,-5011.149765406067,4857.0,23762.150174745482,"(1538, 1318, 180)","(1538.0, 1318.0, 180)"
2487,829,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1510, 360, 0)","(1510.0, 360.0, 0)"
2488,829,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1003, 1092, 180)","(1003.0, 1092.0, 180)"
2489,829,2,XM5,-6140.677418910455,5867.0,74899.32962148871,"(279, 552, 180)","(279.0, 552.0, 180)"
2490,830,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1526, 1461, 180)","(1784.5, 1461.0, 180)"
2491,830,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1497, 1186, 90)","(1497.0, 1186.0, 90)"
2492,830,2,XM5,-3795.5459646380323,3642.0,23576.36325662392,"(855, 957, 180)","(855.0, 957.0, 180)"
2493,831,0,XM5,0.0,0.0,0.0,"(1142, 358, 180)","(1142.0, 358.0, 180)"
2494,831,1,XDL_XM3_XM4,0.0,0.0,0.0,"(236, 1258, 180)","(236.0, 1258.0, 180)"
2495,831,2,XDP_XM1_XM2,-5184.19743503549,4970.0,45880.5411757831,"(394, 1482, 270)","(523.5, 1482.0, 270)"
2496,832,0,XM5,0.0,0.0,0.0,"(135, 1273, 180)","(132.0, 1273.0, 180)"
2497,832,1,XDL_XM3_XM4,0.0,0.0,0.0,"(478, 1070, 180)","(478.0, 1070.0, 180)"
2498,832,2,XDP_XM1_XM2,-6116.637843735214,5734.0,146411.71945833438,"(835, 534, 270)","(835.0, 534.0, 270)"
2499,833,0,XDP_XM1_XM2,0.0,0.0,0.0,"(775, 820, 270)","(775.0, 820.0, 270)"
2500,833,1,XM5,0.0,0.0,0.0,"(1276, 1075, 90)","(1276.0, 1075.0, 90)"
2501,833,2,XDL_XM3_XM4,-4466.551477628185,4244.0,49529.16019448876,"(1221, 185, 0)","(1221.0, 185.0, 0)"
2502,834,0,XDL_XM3_XM4,0.0,0.0,0.0,"(765, 1299, 270)","(765.0, 1299.0, 270)"
2503,834,1,XM5,0.0,0.0,0.0,"(262, 1327, 180)","(198.5, 1327.0, 180)"
2504,834,2,XDP_XM1_XM2,-9532.09892008462,9023.0,259181.71043132636,"(1339, 79, 180)","(1339.0, 79.0, 180)"
2505,835,0,XM5,0.0,0.0,0.0,"(771, 394, 180)","(771.0, 547.0, 180)"
2506,835,1,XDP_XM1_XM2,0.0,0.0,0.0,"(643, 592, 0)","(643.0, 826.0, 0)"
2507,835,2,XDL_XM3_XM4,-3646.332770922414,3442.0,41751.8812728318,"(755, 39, 180)","(755.0, 39.0, 180)"
2508,836,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1392, 215, 270)","(1392.0, 453.5, 270)"
2509,836,1,XM5,0.0,0.0,0.0,"(510, 892, 180)","(510.0, 892.0, 180)"
2510,836,2,XDP_XM1_XM2,-5333.305030600804,5087.0,60666.16809926277,"(1191, 93, 270)","(1191.0, 93.0, 270)"
2511,837,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1209, 694, 90)","(1209.0, 694.0, 90)"
2512,837,1,XDL_XM3_XM4,0.0,0.0,0.0,"(737, 651, 270)","(701.0, 651.0, 270)"
2513,837,2,XM5,-3997.33946163416,3841.0,24442.027264058994,"(1444, 1266, 180)","(1444.0, 1266.0, 180)"
2514,838,0,XM5,0.0,0.0,0.0,"(956, 806, 180)","(956.0, 806.0, 180)"
2515,838,1,XDL_XM3_XM4,0.0,0.0,0.0,"(694, 633, 180)","(610.0, 633.0, 180)"
2516,838,2,XDP_XM1_XM2,-5197.379126038668,4923.0,75283.90480574344,"(885, 1540, 180)","(885.0, 1540.0, 180)"
2517,839,0,XM5,0.0,0.0,0.0,"(631, 1173, 0)","(631.0, 1173.0, 0)"
2518,839,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1548, 561, 270)","(1548.0, 561.0, 270)"
2519,839,2,XDL_XM3_XM4,-8352.664794277951,8014.0,114693.84288332636,"(47, 72, 90)","(47.0, 72.0, 90)"
2520,840,0,XM5,0.0,0.0,0.0,"(306, 654, 0)","(306.0, 654.0, 0)"
2521,840,1,XDL_XM3_XM4,0.0,0.0,0.0,"(781, 37, 270)","(781.0, 37.0, 270)"
2522,840,2,XDP_XM1_XM2,-4903.413938839382,4693.0,44274.02565790325,"(526, 962, 90)","(526.0, 1006.0, 90)"
2523,841,0,XDL_XM3_XM4,0.0,0.0,0.0,"(868, 1060, 0)","(868.0, 1060.0, 0)"
2524,841,1,XDP_XM1_XM2,0.0,0.0,0.0,"(127, 1365, 90)","(127.0, 1365.0, 90)"
2525,841,2,XM5,-6128.297171605287,5776.0,124113.2971210851,"(910, 1141, 270)","(1155.5, 1141.0, 270)"
2526,842,0,XDL_XM3_XM4,0.0,0.0,0.0,"(955, 262, 270)","(955.0, 31.5, 270)"
2527,842,1,XM5,0.0,0.0,0.0,"(1361, 265, 270)","(1463.0, 265.0, 270)"
2528,842,2,XDP_XM1_XM2,-3102.65433377019,2945.0,24854.888956522453,"(1112, 392, 270)","(1112.0, 392.0, 270)"
2529,843,0,XDP_XM1_XM2,0.0,0.0,0.0,"(975, 1316, 90)","(975.0, 1316.0, 90)"
2530,843,1,XDL_XM3_XM4,0.0,0.0,0.0,"(579, 863, 180)","(579.0, 863.0, 180)"
2531,843,2,XM5,-4266.1332715674425,4035.0,53422.589225469084,"(700, 585, 90)","(866.5, 585.0, 90)"
2532,844,0,XM5,0.0,0.0,0.0,"(1491, 1420, 90)","(1491.0, 1420.0, 90)"
2533,844,1,XDP_XM1_XM2,0.0,0.0,0.0,"(481, 708, 90)","(481.0, 708.0, 90)"
2534,844,2,XDL_XM3_XM4,-6230.35177188229,5982.0,61678.60259707342,"(926, 224, 90)","(926.0, 224.0, 90)"
2535,845,0,XDL_XM3_XM4,0.0,0.0,0.0,"(137, 636, 270)","(137.0, 636.0, 270)"
2536,845,1,XM5,0.0,0.0,0.0,"(824, 764, 270)","(824.0, 764.0, 270)"
2537,845,2,XDP_XM1_XM2,-7521.041186550612,7107.0,171430.10416023896,"(1471, 55, 0)","(1471.0, 55.0, 0)"
2538,846,0,XM5,0.0,0.0,0.0,"(342, 755, 180)","(342.0, 755.0, 180)"
2539,846,1,XDP_XM1_XM2,0.0,0.0,0.0,"(91, 221, 0)","(91.0, 221.0, 0)"
2540,846,2,XDL_XM3_XM4,-5582.508503533971,5240.0,117312.07499308002,"(515, 874, 270)","(515.0, 1042.5, 270)"
2541,847,0,XDL_XM3_XM4,0.0,0.0,0.0,"(75, 1120, 180)","(75.0, 1120.0, 180)"
2542,847,1,XM5,0.0,0.0,0.0,"(333, 185, 270)","(333.0, 185.0, 270)"
2543,847,2,XDP_XM1_XM2,-4428.7920585207285,4288.0,19822.403742504262,"(183, 1234, 180)","(435.5, 1234.0, 180)"
2544,848,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1083, 1291, 180)","(1083.0, 1291.0, 180)"
2545,848,1,XDP_XM1_XM2,0.0,0.0,0.0,"(122, 1028, 270)","(122.0, 1028.0, 270)"
2546,848,2,XM5,-4738.864769432831,4545.0,37583.54882724473,"(212, 442, 180)","(212.0, 442.0, 180)"
2547,849,0,XM5,0.0,0.0,0.0,"(830, 1126, 90)","(830.0, 1126.0, 90)"
2548,849,1,XDL_XM3_XM4,0.0,0.0,0.0,"(24, 661, 180)","(24.0, 627.0, 180)"
2549,849,2,XDP_XM1_XM2,-3986.282795189486,3805.0,32863.45183171315,"(220, 1208, 90)","(220.0, 1208.0, 90)"
2550,850,0,XDP_XM1_XM2,0.0,0.0,0.0,"(349, 316, 0)","(349.0, 316.0, 0)"
2551,850,1,XM5,0.0,0.0,0.0,"(12, 1449, 270)","(12.0, 1755.0, 270)"
2552,850,2,XDL_XM3_XM4,-7415.7552967930615,7057.0,128705.36297707752,"(102, 1409, 90)","(102.0, 1409.0, 90)"
2553,851,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1116, 548, 180)","(1116.0, 548.0, 180)"
2554,851,1,XM5,0.0,0.0,0.0,"(241, 1499, 90)","(241.0, 1499.0, 90)"
2555,851,2,XDL_XM3_XM4,-7073.895301951038,6809.0,70169.5209957316,"(451, 51, 90)","(451.0, 51.0, 90)"
2556,852,0,XDP_XM1_XM2,0.0,0.0,0.0,"(849, 503, 90)","(849.0, 503.0, 90)"
2557,852,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1330, 1247, 90)","(1330.0, 1247.0, 90)"
2558,852,2,XM5,-5638.133761741012,5359.0,77915.65694368811,"(1156, 75, 270)","(1156.0, 75.0, 270)"
2559,853,0,XM5,0.0,0.0,0.0,"(93, 384, 180)","(-145.0, 384.0, 180)"
2560,853,1,XDL_XM3_XM4,0.0,0.0,0.0,"(201, 130, 180)","(201.0, 130.0, 180)"
2561,853,2,XDP_XM1_XM2,-2941.598337248612,2780.0,26114.022601516175,"(357, 126, 90)","(488.5, 126.0, 90)"
2562,854,0,XM5,0.0,0.0,0.0,"(665, 425, 90)","(665.0, 425.0, 90)"
2563,854,1,XDL_XM3_XM4,0.0,0.0,0.0,"(947, 74, 0)","(952.5, 74.0, 0)"
2564,854,2,XDP_XM1_XM2,-4830.563622007905,4556.0,75385.18253009989,"(365, 831, 0)","(365.0, 831.0, 0)"
2565,855,0,XDP_XM1_XM2,0.0,0.0,0.0,"(85, 1548, 0)","(85.0, 1548.0, 0)"
2566,855,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1556, 472, 270)","(1556.0, 472.0, 270)"
2567,855,2,XM5,-9875.495774611112,9375.0,250496.02040357754,"(553, 392, 270)","(553.0, 392.0, 270)"
2568,856,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1495, 1481, 90)","(1570.0, 1481.0, 90)"
2569,856,1,XDP_XM1_XM2,0.0,0.0,0.0,"(989, 1507, 180)","(989.0, 1507.0, 180)"
2570,856,2,XM5,-6496.024932835909,6231.0,70238.2150246779,"(14, 452, 180)","(14.0, 452.0, 180)"
2571,857,0,XM5,0.0,0.0,0.0,"(499, 1054, 270)","(499.0, 1054.0, 270)"
2572,857,1,XDP_XM1_XM2,0.0,0.0,0.0,"(417, 1499, 90)","(417.0, 1499.0, 90)"
2573,857,2,XDL_XM3_XM4,-5303.015508131339,5027.0,76184.56072900123,"(87, 532, 270)","(87.0, 532.0, 270)"
2574,858,0,XDL_XM3_XM4,0.0,0.0,0.0,"(918, 88, 90)","(908.0, 88.0, 90)"
2575,858,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1137, 505, 90)","(1137.0, 505.0, 90)"
2576,858,2,XM5,-3704.14902767784,3515.0,35777.35467147227,"(1448, 189, 180)","(1474.5, 189.0, 180)"
2577,859,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1204, 560, 0)","(1204.0, 763.5, 0)"
2578,859,1,XM5,0.0,0.0,0.0,"(231, 1031, 180)","(231.0, 1031.0, 180)"
2579,859,2,XDL_XM3_XM4,-4849.557474036494,4600.0,62278.93284747537,"(1145, 476, 270)","(1145.0, 476.0, 270)"
2580,860,0,XDL_XM3_XM4,0.0,0.0,0.0,"(98, 1045, 180)","(98.0, 1045.0, 180)"
2581,860,1,XM5,0.0,0.0,0.0,"(876, 488, 180)","(876.0, 488.0, 180)"
2582,860,2,XDP_XM1_XM2,-4888.309454564499,4713.0,30733.4048597022,"(1219, 1099, 90)","(1219.0, 1099.0, 90)"
2583,861,0,XM5,0.0,0.0,0.0,"(1077, 835, 180)","(1077.0, 863.0, 180)"
2584,861,1,XDP_XM1_XM2,0.0,0.0,0.0,"(813, 584, 180)","(813.0, 584.0, 180)"
2585,861,2,XDL_XM3_XM4,-3061.0026239567105,2933.0,16384.671739803067,"(432, 462, 0)","(432.0, 462.0, 0)"
2586,862,0,XM5,0.0,0.0,0.0,"(1533, 1078, 180)","(1533.0, 1078.0, 180)"
2587,862,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1452, 262, 90)","(1452.0, 262.0, 90)"
2588,862,2,XDP_XM1_XM2,-5284.503657554549,5038.0,60764.05318777028,"(1079, 1272, 90)","(1079.0, 1272.0, 90)"
2589,863,0,XM5,0.0,0.0,0.0,"(572, 367, 90)","(572.0, 367.0, 90)"
2590,863,1,XDL_XM3_XM4,0.0,0.0,0.0,"(951, 1293, 270)","(951.0, 1293.0, 270)"
2591,863,2,XDP_XM1_XM2,-5236.860923237836,5037.0,39944.38863747992,"(92, 1273, 270)","(92.0, 1273.0, 270)"
2592,864,0,XDP_XM1_XM2,0.0,0.0,0.0,"(680, 224, 270)","(680.0, 224.0, 270)"
2593,864,1,XM5,0.0,0.0,0.0,"(1459, 60, 90)","(1631.5, 60.0, 90)"
2594,864,2,XDL_XM3_XM4,-4812.366075461258,4554.0,66753.02894925278,"(1344, 323, 180)","(1344.0, 323.0, 180)"
2595,865,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1334, 66, 180)","(1334.0, 66.0, 180)"
2596,865,1,XM5,0.0,0.0,0.0,"(1389, 1397, 90)","(1389.0, 1397.0, 90)"
2597,865,2,XDL_XM3_XM4,-6305.387514331902,6061.0,59725.257161325666,"(315, 375, 270)","(315.0, 375.0, 270)"
2598,866,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1142, 1117, 0)","(1142.0, 1117.0, 0)"
2599,866,1,XDL_XM3_XM4,0.0,0.0,0.0,"(529, 246, 90)","(529.0, 246.0, 90)"
2600,866,2,XM5,-5498.6090894446,5184.0,98978.87916115999,"(612, 720, 90)","(612.0, 720.0, 90)"
2601,867,0,XDP_XM1_XM2,0.0,0.0,0.0,"(502, 1394, 180)","(502.0, 1394.0, 180)"
2602,867,1,XDL_XM3_XM4,0.0,0.0,0.0,"(932, 880, 180)","(932.0, 880.0, 180)"
2603,867,2,XM5,-6058.686874156687,5642.0,173627.95109447042,"(1209, 647, 90)","(1219.5, 647.0, 90)"
2604,868,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1267, 789, 90)","(1267.0, 612.0, 90)"
2605,868,1,XM5,0.0,0.0,0.0,"(1194, 958, 270)","(1194.0, 958.0, 270)"
2606,868,2,XDP_XM1_XM2,-4800.9924543224715,4501.0,89995.47265042033,"(907, 1292, 90)","(907.0, 1292.0, 90)"
2607,869,0,XM5,0.0,0.0,0.0,"(632, 1196, 270)","(488.5, 1196.0, 270)"
2608,869,1,XDP_XM1_XM2,0.0,0.0,0.0,"(745, 904, 90)","(488.5, 785.5, 90)"
2609,869,2,XDL_XM3_XM4,-3049.444628416457,2883.0,27703.814328692355,"(776, 1145, 0)","(776.0, 1145.0, 0)"
2610,870,0,XDL_XM3_XM4,0.0,0.0,0.0,"(570, 609, 0)","(570.0, 609.0, 0)"
2611,870,1,XM5,0.0,0.0,0.0,"(515, 630, 270)","(282.5, 630.0, 270)"
2612,870,2,XDP_XM1_XM2,-7312.020067727691,6845.0,218107.7436603766,"(1180, 1342, 270)","(1180.0, 1342.0, 270)"
2613,871,0,XDP_XM1_XM2,0.0,0.0,0.0,"(67, 114, 270)","(67.0, 114.0, 270)"
2614,871,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1478, 1343, 180)","(1478.0, 1343.0, 180)"
2615,871,2,XM5,-8477.535287094965,8075.0,162034.65735662603,"(583, 479, 180)","(583.0, 479.0, 180)"
2616,872,0,XM5,0.0,0.0,0.0,"(1380, 667, 0)","(1380.0, 667.0, 0)"
2617,872,1,XDL_XM3_XM4,0.0,0.0,0.0,"(842, 1345, 90)","(687.0, 1345.0, 90)"
2618,872,2,XDP_XM1_XM2,-3577.342044791181,3424.0,23513.78270074046,"(1195, 1155, 270)","(1195.0, 1155.0, 270)"
2619,873,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1155, 1492, 0)","(1155.0, 1720.0, 0)"
2620,873,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1224, 1212, 180)","(1224.0, 1212.0, 180)"
2621,873,2,XM5,-4260.990318035554,4139.0,14881.637694415616,"(1228, 405, 0)","(1228.0, 405.0, 0)"
2622,874,0,XDL_XM3_XM4,0.0,0.0,0.0,"(691, 519, 90)","(691.0, 519.0, 90)"
2623,874,1,XDP_XM1_XM2,0.0,0.0,0.0,"(344, 365, 0)","(344.0, 231.5, 0)"
2624,874,2,XM5,-7559.709685989191,7160.0,159767.83307357752,"(1423, 1480, 90)","(1423.0, 1480.0, 90)"
2625,875,0,XM5,0.0,0.0,0.0,"(1310, 1421, 270)","(1310.0, 1421.0, 270)"
2626,875,1,XDP_XM1_XM2,0.0,0.0,0.0,"(456, 1244, 0)","(250.5, 1244.0, 0)"
2627,875,2,XDL_XM3_XM4,-5099.796430129143,4806.0,86316.34235662853,"(611, 1300, 180)","(611.0, 1300.0, 180)"
2628,876,0,XM5,0.0,0.0,0.0,"(1234, 590, 90)","(1234.0, 590.0, 90)"
2629,876,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1390, 1253, 90)","(1390.0, 1253.0, 90)"
2630,876,2,XDL_XM3_XM4,-3998.653899721125,3814.0,34097.06268221928,"(993, 1374, 90)","(882.0, 1374.0, 90)"
2631,877,0,XM5,0.0,0.0,0.0,"(579, 1052, 90)","(579.0, 1052.0, 90)"
2632,877,1,XDL_XM3_XM4,0.0,0.0,0.0,"(50, 314, 270)","(50.0, 314.0, 270)"
2633,877,2,XDP_XM1_XM2,-7031.188714388479,6674.0,127583.77768649442,"(876, 1459, 180)","(876.0, 1459.0, 180)"
2634,878,0,XM5,0.0,0.0,0.0,"(1364, 545, 270)","(1391.0, 545.0, 270)"
2635,878,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1112, 311, 270)","(1112.0, 311.0, 270)"
2636,878,2,XDL_XM3_XM4,-3783.8132928133086,3594.0,36029.086128630806,"(535, 93, 270)","(535.0, 93.0, 270)"
2637,879,0,XDL_XM3_XM4,0.0,0.0,0.0,"(371, 81, 270)","(371.0, 81.0, 270)"
2638,879,1,XM5,0.0,0.0,0.0,"(824, 892, 270)","(824.0, 892.0, 270)"
2639,879,2,XDP_XM1_XM2,-6206.877444518075,5892.0,99147.80506623368,"(1084, 1072, 180)","(1176.0, 1072.0, 180)"
2640,880,0,XM5,0.0,0.0,0.0,"(1319, 965, 270)","(1319.0, 965.0, 270)"
2641,880,1,XDP_XM1_XM2,0.0,0.0,0.0,"(691, 862, 90)","(691.0, 862.0, 90)"
2642,880,2,XDL_XM3_XM4,-3614.988104156949,3551.0,4094.477473600546,"(195, 1022, 180)","(195.0, 1022.0, 180)"
2643,881,0,XDL_XM3_XM4,0.0,0.0,0.0,"(55, 1190, 180)","(55.0, 1190.0, 180)"
2644,881,1,XDP_XM1_XM2,0.0,0.0,0.0,"(749, 55, 0)","(749.0, 55.0, 0)"
2645,881,2,XM5,-6156.578644672485,5863.0,86188.42060773302,"(738, 612, 0)","(738.0, 612.0, 0)"
2646,882,0,XM5,0.0,0.0,0.0,"(1399, 708, 180)","(1399.0, 708.0, 180)"
2647,882,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1242, 151, 180)","(1242.0, 151.0, 180)"
2648,882,2,XDP_XM1_XM2,-8201.543690983846,7762.0,193198.65628370337,"(152, 994, 0)","(152.0, 994.0, 0)"
2649,883,0,XDL_XM3_XM4,0.0,0.0,0.0,"(255, 22, 0)","(255.0, -225.0, 0)"
2650,883,1,XM5,0.0,0.0,0.0,"(850, 1325, 270)","(850.0, 1325.0, 270)"
2651,883,2,XDP_XM1_XM2,-5187.4164728000915,4972.0,46404.2567536324,"(342, 283, 180)","(342.0, 283.0, 180)"
2652,884,0,XM5,0.0,0.0,0.0,"(975, 1017, 90)","(975.0, 1017.0, 90)"
2653,884,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1338, 1511, 270)","(1338.0, 1511.0, 270)"
2654,884,2,XDL_XM3_XM4,-4614.223449056147,4359.0,65139.00894811549,"(702, 1404, 180)","(687.5, 1404.0, 180)"
2655,885,0,XDP_XM1_XM2,0.0,0.0,0.0,"(634, 391, 0)","(634.0, 391.0, 0)"
2656,885,1,XM5,0.0,0.0,0.0,"(1156, 1481, 0)","(1156.0, 1481.0, 0)"
2657,885,2,XDL_XM3_XM4,-6703.648912626683,6343.0,130067.63817880905,"(665, 1326, 180)","(665.0, 1326.0, 180)"
2658,886,0,XDL_XM3_XM4,0.0,0.0,0.0,"(819, 1319, 90)","(819.0, 1319.0, 90)"
2659,886,1,XM5,0.0,0.0,0.0,"(45, 924, 180)","(45.0, 924.0, 180)"
2660,886,2,XDP_XM1_XM2,-3327.2010303044794,3227.0,10040.246474079244,"(729, 936, 90)","(729.0, 936.0, 90)"
2661,887,0,XDL_XM3_XM4,0.0,0.0,0.0,"(320, 712, 270)","(320.0, 712.0, 270)"
2662,887,1,XM5,0.0,0.0,0.0,"(1512, 1220, 90)","(1512.0, 1220.0, 90)"
2663,887,2,XDP_XM1_XM2,-4507.020347123211,4290.0,47097.83106547871,"(1002, 902, 270)","(1002.0, 902.0, 270)"
2664,888,0,XM5,0.0,0.0,0.0,"(1430, 688, 180)","(1430.0, 688.0, 180)"
2665,888,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1517, 667, 90)","(1517.0, 400.5, 90)"
2666,888,2,XDP_XM1_XM2,-9317.390615128947,8795.0,272891.9547747997,"(225, 1426, 270)","(225.0, 1426.0, 270)"
2667,889,0,XDP_XM1_XM2,0.0,0.0,0.0,"(766, 174, 180)","(511.5, 174.0, 180)"
2668,889,1,XM5,0.0,0.0,0.0,"(272, 1222, 180)","(272.0, 1222.0, 180)"
2669,889,2,XDL_XM3_XM4,-4746.168944532215,4562.0,33918.20013011006,"(872, 345, 180)","(872.0, 345.0, 180)"
2670,890,0,XM5,0.0,0.0,0.0,"(1171, 608, 90)","(1171.0, 608.0, 90)"
2671,890,1,XDL_XM3_XM4,0.0,0.0,0.0,"(426, 288, 0)","(426.0, 288.0, 0)"
